x,y,tuple,type
2.296650717703349,654.4117647058824,0,mean
2.296650717703349,1088.235294117664,0,up
2.296650717703349,257.35294117645026,0,down
3.5406698564593295,676.4705882352941,1,mean
3.5406698564593295,987.1323529411925,1,up
3.5406698564593295,367.6470588235138,1,down
4.784688995215312,705.8823529411766,2,mean
4.784688995215312,1022.0588235294263,2,up
4.784688995215312,419.11764705880887,2,down
6.028708133971293,742.6470588235295,3,mean
6.028708133971293,1077.2058823529537,3,up
6.028708133971293,426.4705882352782,3,down
7.177033492822964,783.0882352941176,4,mean
7.177033492822964,1147.058823529422,4,up
7.177033492822964,431.9852941176291,4,down
8.421052631578945,819.8529411764707,5,mean
8.421052631578945,1202.2058823529494,5,up
8.421052631578945,441.17647058821603,5,down
9.2822966507177,838.2352941176471,6,mean
9.2822966507177,1229.7794117647131,6,up
9.2822966507177,466.91176470586356,6,down
10.047846889952151,871.3235294117646,7,mean
10.047846889952151,1262.8676470588289,7,up
10.047846889952151,488.9705882352746,7,down
10.90909090909091,823.5294117647061,8,mean
10.90909090909091,1204.0441176470667,8,up
10.90909090909091,457.7205882352755,8,down
11.674641148325357,768.3823529411766,9,mean
11.674641148325357,1137.8676470588346,9,up
11.674641148325357,411.76470588233474,9,down
13.110047846889952,731.6176470588234,10,mean
13.110047846889952,1086.3970588235425,10,up
13.110047846889952,378.67647058821717,10,down
14.066985645933016,694.8529411764707,11,mean
14.066985645933016,1055.1470588235443,11,up
14.066985645933016,338.2352941176289,11,down
14.928229665071768,683.8235294117649,12,mean
14.928229665071768,1060.661764705898,12,up
15.023923444976077,325.36764705880546,12,down
15.789473684210527,713.2352941176471,13,mean
15.789473684210527,1086.3970588235434,13,up
15.789473684210527,347.4264705882167,13,down
16.650717703349283,753.6764705882354,14,mean
16.650717703349283,1128.676470588247,14,up
16.650717703349283,384.1911764705694,14,down
17.511961722488035,794.1176470588234,15,mean
17.511961722488035,1172.7941176470683,15,up
17.511961722488035,420.9558823529221,15,down
18.27751196172249,838.2352941176471,16,mean
18.27751196172249,1209.558823529419,16,up
18.27751196172249,483.45588235292325,16,down
19.13875598086124,893.3823529411766,17,mean
19.13875598086124,1250.0000000000043,17,up
19.13875598086124,540.4411764705703,17,down
20.287081339712916,930.1470588235294,18,mean
20.287081339712916,1292.2794117647081,18,up
20.287081339712916,580.8823529411586,18,down
21.435406698564595,974.264705882353,19,mean
21.435406698564595,1334.5588235294117,19,up
21.435406698564595,615.8088235293935,19,down
22.775119617224878,1003.6764705882352,20,mean
22.775119617224878,1369.485294117646,20,up
22.775119617224878,643.3823529411586,20,down
24.401913875598087,1029.4117647058824,21,mean
24.401913875598087,1395.2205882352932,21,up
24.401913875598087,663.6029411764541,21,down
26.31578947368421,1044.1176470588234,22,mean
26.31578947368421,1424.6323529411754,22,up
26.31578947368421,661.7647058823363,22,down
28.03827751196172,1040.4411764705883,23,mean
28.03827751196172,1474.2647058823518,23,up
28.03827751196172,608.4558823529219,23,down
29.56937799043062,1029.4117647058824,24,mean
29.56937799043062,1545.9558823529396,24,up
29.56937799043062,529.411764705859,24,down
30.90909090909091,1014.7058823529411,25,mean
30.90909090909091,1621.323529411763,25,up
30.90909090909091,411.76470588232337,25,down
