x,y,tuple,type
10,9.16822222222222,0,mean
10,59.905875,0,up
10,0.200225,0,down
16,22.8921307692308,1,mean
16,147.653225,1,up
16,0.277575,1,down
22,31.49,2,mean
22,145.7035,2,up
22,1.03275,2,down
29,21.9178571428571,3,mean
29,47.45555,3,up
29,4.37745,3,down
