x,y,tuple,type
1.0526315789473681,363.97058823529414,0,mean
1.0526315789473681,634.1911764706022,0,up
1.0526315789473681,86.39705882351518,0,down
2.392344497607654,360.2941176470588,1,mean
2.392344497607654,568.0147058823636,1,up
2.392344497607654,150.73529411763639,1,down
4.210526315789473,356.61764705882365,2,mean
4.210526315789473,496.3235294117719,2,up
4.210526315789473,216.91176470587538,2,down
5.837320574162678,367.6470588235295,3,mean
5.837320574162678,481.61764705882933,3,up
5.837320574162678,261.0294117647004,3,down
7.464114832535884,386.0294117647061,4,mean
7.464114832535884,490.80882352941717,4,up
7.464114832535884,275.7352941176416,4,down
8.995215311004785,400.7352941176471,5,mean
8.995215311004785,514.7058823529469,5,up
8.995215311004785,286.76470588234724,5,down
10.43062200956938,433.82352941176464,6,mean
10.43062200956938,555.1470588235356,6,up
10.43062200956938,321.6911764705826,6,down
11.866028708133975,477.9411764705883,7,mean
11.866028708133975,604.7794117647124,7,up
11.866028708133975,354.7794117646997,7,down
13.397129186602868,514.7058823529412,8,mean
13.397129186602868,647.0588235294185,8,up
13.397129186602868,386.02941176469926,8,down
14.832535885167463,551.4705882352941,9,mean
14.832535885167463,674.632352941183,9,up
14.832535885167463,422.7941176470524,9,down
16.267942583732058,573.5294117647059,10,mean
16.267942583732058,698.5294117647122,10,up
16.267942583732058,454.04411764705264,10,down
17.79904306220096,580.8823529411766,11,mean
17.79904306220096,698.529411764712,11,up
17.79904306220096,465.0735294117592,11,down
19.521531100478473,573.5294117647059,12,mean
19.521531100478473,681.9852941176525,12,up
19.521531100478473,459.55882352940625,12,down
21.435406698564595,577.2058823529412,13,mean
21.435406698564595,689.3382352941235,13,up
21.435406698564595,466.91176470587675,13,down
23.444976076555026,584.5588235294117,14,mean
23.444976076555026,709.5588235294181,14,up
23.444976076555026,457.72058823528755,14,down
25.358851674641148,591.9117647058824,15,mean
25.358851674641148,726.1029411764773,15,up
25.358851674641148,457.72058823528755,15,down
26.98564593301435,601.102941176471,16,mean
26.98564593301435,735.2941176470658,16,up
26.98564593301435,470.5882352941112,16,down
28.61244019138756,602.9411764705883,17,mean
28.61244019138756,733.455882352948,17,up
28.61244019138756,479.7794117646997,17,down
30.23923444976077,606.6176470588236,18,mean
30.23923444976077,729.7794117647122,18,up
30.23923444976077,479.7794117646995,18,down
32.153110047846894,588.2352941176471,19,mean
32.153110047846894,711.3970588235356,19,up
32.153110047846894,459.5588235294051,19,down
33.8755980861244,566.1764705882354,20,mean
33.8755980861244,694.8529411764773,20,up
33.8755980861244,430.14705882352246,20,down
35.78947368421052,536.7647058823532,21,mean
35.78947368421052,691.1764705882433,21,up
35.78947368421052,380.5147058823452,21,down
37.41626794258373,500,22,mean
37.41626794258373,693.0147058823629,22,up
37.41626794258373,306.9852941176373,22,down
39.13875598086125,459.55882352941194,23,mean
39.13875598086125,707.7205882353069,23,up
39.13875598086125,200.36764705881046,23,down
40.66985645933015,415.4411764705883,24,mean
40.66985645933015,733.4558823529576,24,up
40.66985645933015,93.74999999998386,24,down
